"PRODUCT_LINE","GENDER","AGE","MARITAL_STATUS","PROFESSION"
"Mountaineering Equipment","F","21","Unspecified","Other"
"Mountaineering Equipment","F","21","Unspecified","Other"
"Golf Equipment","M","46","Married","TRADES"
"Golf Equipment","M","46","Married","Trades"
"Personal Accessories","F","21","Single","Retail"
"Camping Equipment","M","29","Married","Sales"
"Golf Equipment","M","29","Married","Sales"
"Camping Equipment","M","23","Single","Sales"
"Camping Equipment","M","23","Single","Sales"
"Mountaineering Equipment","F","24","Single","Student"
"Personal Accessories","F","39","Single","Professional"
"Camping Equipment","F","26","Married","Retail"
"Mountaineering Equipment","M","29","Single","Trades"
"Golf Equipment","F","54","Married","Other"
"Camping Equipment","F","54","Married","Other"
"Camping Equipment","F","24","Single","Student"
"Camping Equipment","M","30","Married","SALES"
"Camping Equipment","M","30","Married","Sales"
"Personal Accessories","M","40","Married","Other"
"Personal Accessories","F","NA","Married","Executive"
"Camping Equipment","F","45","Married","Executive"
"Camping Equipment","F","45","Married","Executive"
"Mountaineering Equipment","M","31","Single","Trades"
"Camping Equipment","M","33","Married","Sales"
"Outdoor Protection","F","23","Single","Student"
"Camping Equipment","M","19","Single","Sales"
"Personal Accessories","F","23","Single","Retail"
"Personal Accessories","F","19","Single","Other"
"Personal Accessories","M","19","Single","Student"
"Camping Equipment","M","26","Single","Trades"
"Camping Equipment","M","26","Single","TRADES"
"Camping Equipment","M","38","Married","Other"
"Camping Equipment","M","20","Single","Sales"
"Mountaineering Equipment","M","43","Single","Sales"
"Camping Equipment","M","NA","Married","EXECUTIVE"
"Mountaineering Equipment","F","25","Single","OTHER"
"Mountaineering Equipment","F","25","Single","Other"
"Camping Equipment","M","25","Single","Trades"
"Camping Equipment","M","25","Single","Trades"
"Camping Equipment","F","45","Married","Other"
"Camping Equipment","F","45","Married","Other"
"Camping Equipment","F","45","Married","Other"
"Camping Equipment","F","45","Married","Other"
"Camping Equipment","M","44","Single","Professional"
"Personal Accessories","F","22","Single","Student"
"Mountaineering Equipment","F","33","Married","Professional"
"Mountaineering Equipment","F","33","Married","Professional"
"Mountaineering Equipment","F","33","Married","Professional"
"Personal Accessories","F","33","Married","PROFESSIONAL"
"Personal Accessories","M","20","Single","Student"
"Personal Accessories","M","19","Single","Student"
"Personal Accessories","F","36","Married","SALES"
"Mountaineering Equipment","F","NA","Single","Other"
"Mountaineering Equipment","F","29","Single","Other"
"Personal Accessories","F","NA","Single","Other"
"Personal Accessories","F","67","Unspecified","Hospitality"
"Personal Accessories","M","40","Married","Other"
"Outdoor Protection","F","30","Single","Retail"
"Mountaineering Equipment","F","29","Single","Other"
"Mountaineering Equipment","F","29","Single","Other"
"Personal Accessories","F","39","Unspecified","Other"
"Personal Accessories","F","24","Single","Other"
"Camping Equipment","M","43","Married","Other"
"Camping Equipment","M","43","Married","Other"
"Camping Equipment","M","43","Married","Other"
"Mountaineering Equipment","M","43","Married","Other"
"Mountaineering Equipment","M","43","Married","Other"
"Personal Accessories","F","37","Single","Professional"
"Camping Equipment","M","41","Married","Trades"
"Camping Equipment","F","45","Unspecified","Hospitality"
"Outdoor Protection","F","45","Unspecified","Hospitality"
"Camping Equipment","F","45","Unspecified","Hospitality"
"Camping Equipment","F","27","Single","STUDENT"
"Camping Equipment","F","27","Single","STUDENT"
"Personal Accessories","F","19","Single","Other"
"Golf Equipment","F","50","Married","Other"
"Camping Equipment","F","39","Married","Executive"
"Golf Equipment","M","57","Unspecified","Other"
"Golf Equipment","M","57","Unspecified","Other"
"Personal Accessories","M","57","Unspecified","OTHER"
"Personal Accessories","F","29","Single","Retail"
"Camping Equipment","M","31","Married","OTHER"
"Personal Accessories","F","49","Married","Hospitality"
"Camping Equipment","F","49","Married","Hospitality"
"Camping Equipment","M","23","Single","Trades"
"Camping Equipment","M","23","Single","Trades"
"Personal Accessories","F","27","Single","Student"
"Mountaineering Equipment","M","20","Single","Student"
"Mountaineering Equipment","M","20","Single","Student"
"Mountaineering Equipment","M","25","Single","Sales"
"Mountaineering Equipment","M","21","Unspecified","Other"
"Mountaineering Equipment","M","21","Unspecified","Other"
"Camping Equipment","M","30","Married","Trades"
"Personal Accessories","F","49","Married","Other"
"Personal Accessories","F","NA","Single","Professional"
"Camping Equipment","M","43","Married","Trades"
"Camping Equipment","M","NA","Married","Trades"
"Personal Accessories","F","NA","Married","RETIRED"
"Outdoor Protection","F","55","Married","Retired"
"Personal Accessories","M","18","Single","Student"
"Personal Accessories","F","31","Single","Professional"
"Personal Accessories","F","37","Married","Sales"
"Camping Equipment","F","28","Single","STUDENT"
"Camping Equipment","F","NA","Married","Other"
"Outdoor Protection","F","30","Married","Other"
"Camping Equipment","M","27","Married","Sales"
"Camping Equipment","M","27","Married","Sales"
"Mountaineering Equipment","F","20","Single","Other"
"Golf Equipment","M","41","Married","Trades"
"Camping Equipment","M","19","Single","Trades"
"Camping Equipment","M","19","Single","Trades"
"Personal Accessories","F","49","Married","Sales"
"Camping Equipment","F","43","Married","OTHER"
"Camping Equipment","M","34","Married","Professional"
"Camping Equipment","M","NA","Married","Professional"
"Golf Equipment","M","34","Married","Professional"
"Camping Equipment","F","26","Married","Retail"
"Outdoor Protection","F","26","Married","Retail"
"Golf Equipment","M","NA","Married","Other"
"Golf Equipment","M","59","Married","Other"
"Golf Equipment","M","59","Married","Other"
"Camping Equipment","F","20","Single","Other"
"Camping Equipment","F","20","Single","Other"
"Personal Accessories","M","36","Married","Other"
"Personal Accessories","F","48","Married","Sales"
"Camping Equipment","F","40","Married","Other"
"Camping Equipment","M","42","Married","Trades"
"Personal Accessories","F","63","Married","OTHER"
"Personal Accessories","F","28","Married","Other"
"Personal Accessories","F","24","Single","Retail"
"Personal Accessories","M","43","Married","Professional"
"Personal Accessories","M","NA","Married","Professional"
"Camping Equipment","M","38","Married","OTHER"
"Camping Equipment","M","38","Married","Other"
"Camping Equipment","M","38","Married","Other"
"Mountaineering Equipment","F","25","Married","Other"
"Golf Equipment","M","51","Married","Professional"
"Golf Equipment","M","51","Married","PROFESSIONAL"
"Golf Equipment","M","51","Married","Professional"
"Personal Accessories","F","29","Single","Other"
"Camping Equipment","M","32","Married","Executive"
"Personal Accessories","F","42","Married","Retail"
"Personal Accessories","F","48","Married","Professional"
"Golf Equipment","M","25","Single","OTHER"
"Golf Equipment","M","46","Married","Retired"
"Golf Equipment","M","46","Married","Retired"
"Golf Equipment","M","46","Married","Retired"
"Personal Accessories","M","46","Married","Retired"
"Personal Accessories","F","62","Married","Other"
"Camping Equipment","M","22","Single","Other"
"Camping Equipment","M","22","Single","Other"
"Personal Accessories","F","32","Single","Professional"
"Personal Accessories","M","27","Single","Sales"
"Mountaineering Equipment","M","30","Married","Sales"
"Personal Accessories","F","19","Single","Other"
"Personal Accessories","F","20","Single","Sales"
"Mountaineering Equipment","M","29","Single","TRADES"
"Golf Equipment","F","57","Married","Other"
"Golf Equipment","F","57","Married","Other"
"Personal Accessories","F","28","Single","Other"
"Personal Accessories","F","31","Single","PROFESSIONAL"
"Personal Accessories","F","NA","Single","Student"
"Mountaineering Equipment","M","21","Single","Sales"
"Camping Equipment","F","29","Single","Student"
"Camping Equipment","F","29","Single","Student"
"Personal Accessories","M","23","Single","Student"
"Golf Equipment","M","41","Married","Other"
"Personal Accessories","F","39","Unspecified","HOSPITALITY"
"Outdoor Protection","F","39","Unspecified","Hospitality"
"Camping Equipment","M","40","Married","Sales"
"Camping Equipment","M","40","Married","Sales"
"Camping Equipment","F","37","Married","Executive"
"Personal Accessories","M","31","Married","Professional"
"Personal Accessories","M","19","Single","Student"
"Camping Equipment","M","20","Single","Professional"
"Personal Accessories","F","66","Married","Retired"
"Camping Equipment","F","47","Married","Executive"
"Personal Accessories","F","27","Single","Other"
"Mountaineering Equipment","M","33","Single","Professional"
"Mountaineering Equipment","M","33","Single","PROFESSIONAL"
"Personal Accessories","F","26","Single","Other"
"Personal Accessories","F","42","Married","Other"
"Outdoor Protection","F","42","Married","Other"
"Personal Accessories","F","25","Single","Other"
"Personal Accessories","F","39","Married","Other"
"Outdoor Protection","F","39","Married","Other"
"Camping Equipment","F","39","Single","Retail"
"Outdoor Protection","F","39","Single","Retail"
"Personal Accessories","F","39","Single","Retail"
"Camping Equipment","M","27","Single","Sales"
"Personal Accessories","F","19","Single","PROFESSIONAL"
"Camping Equipment","F","19","Single","Professional"
"Personal Accessories","F","22","Single","Student"
"Mountaineering Equipment","F","39","Married","Other"
"Personal Accessories","F","39","Married","Other"
"Personal Accessories","F","23","Single","Retail"
"Personal Accessories","M","25","Married","Professional"
"Personal Accessories","F","29","Single","Other"
"Camping Equipment","M","43","Married","Sales"
"Camping Equipment","M","36","Single","OTHER"
"Personal Accessories","M","36","Single","Other"
"Golf Equipment","M","36","Single","Other"
"Mountaineering Equipment","M","35","Single","Executive"
"Mountaineering Equipment","F","19","Single","Student"
"Personal Accessories","F","19","Single","Student"
"Personal Accessories","F","25","Single","Sales"
"Camping Equipment","M","38","Married","Other"
"Outdoor Protection","M","38","Married","Other"
"Personal Accessories","F","20","Single","OTHER"
"Mountaineering Equipment","M","39","Single","Professional"
"Camping Equipment","M","39","Single","Professional"
"Outdoor Protection","F","23","Married","Other"
"Camping Equipment","F","38","Married","Other"
"Personal Accessories","M","38","Single","EXECUTIVE"
"Personal Accessories","M","38","Single","Executive"
"Camping Equipment","M","38","Married","Other"
"Camping Equipment","F","42","Unspecified","Hospitality"
"Golf Equipment","F","44","Married","Hospitality"
"Golf Equipment","F","NA","Married","Hospitality"
"Golf Equipment","F","44","Married","Hospitality"
"Camping Equipment","M","41","Married","Trades"
"Camping Equipment","M","41","Married","Trades"
"Camping Equipment","M","41","Married","Trades"
"Camping Equipment","M","41","Married","Trades"
"Personal Accessories","F","NA","Married","SALES"
"Golf Equipment","M","54","Married","Professional"
"Golf Equipment","M","51","Married","Retired"
"Golf Equipment","M","51","Married","Retired"
"Personal Accessories","F","31","Married","Other"
"Personal Accessories","F","25","Married","Other"
"Camping Equipment","M","20","Single","Other"
"Camping Equipment","M","20","Single","OTHER"
"Mountaineering Equipment","F","37","Unspecified","Other"
"Mountaineering Equipment","F","37","Unspecified","OTHER"
"Personal Accessories","F","29","Single","Retail"
"Golf Equipment","M","40","Unspecified","Other"
"Personal Accessories","M","40","Unspecified","Other"
"Personal Accessories","F","NA","Married","Other"
"Golf Equipment","F","49","Married","Executive"
"Personal Accessories","F","49","Married","Executive"
"Camping Equipment","F","49","Married","Executive"
"Mountaineering Equipment","M","21","Single","Trades"
"Personal Accessories","M","21","Single","Trades"
"Camping Equipment","F","49","Married","Hospitality"
"Camping Equipment","F","49","Married","Hospitality"
"Mountaineering Equipment","M","30","Single","Other"
"Outdoor Protection","M","20","Single","Sales"
"Mountaineering Equipment","M","24","Single","Retail"
"Mountaineering Equipment","M","24","Single","Retail"
"Mountaineering Equipment","M","30","Single","Other"
"Camping Equipment","M","NA","Single","Trades"
"Outdoor Protection","M","33","Single","Trades"
"Camping Equipment","M","25","Single","Sales"
"Mountaineering Equipment","F","36","Unspecified","Professional"
"Mountaineering Equipment","F","36","Unspecified","Professional"
"Camping Equipment","F","28","Single","Other"
"Camping Equipment","F","44","Married","Other"
"Personal Accessories","M","43","Single","Sales"
"Personal Accessories","M","33","Married","Professional"
"Camping Equipment","M","42","Married","Executive"
"Personal Accessories","M","26","Single","Other"
"Personal Accessories","M","18","Single","Student"
"Personal Accessories","F","29","Single","Retail"
"Camping Equipment","M","43","Married","Sales"
"Camping Equipment","M","36","Married","Other"
"Outdoor Protection","M","NA","Married","Other"
"Camping Equipment","M","43","Married","Other"
"Personal Accessories","F","28","Single","Professional"
"Camping Equipment","F","29","Single","Other"
"Mountaineering Equipment","M","41","Single","Executive"
"Mountaineering Equipment","M","41","Single","Executive"
"Camping Equipment","M","36","Married","Sales"
"Camping Equipment","M","36","Married","Sales"
"Camping Equipment","M","36","Married","Sales"
"Mountaineering Equipment","M","24","Single","Sales"
"Camping Equipment","M","24","Single","Sales"
"Personal Accessories","M","49","Unspecified","Trades"
"Personal Accessories","M","49","Unspecified","TRADES"
"Camping Equipment","F","34","Married","Other"
"Camping Equipment","F","34","Married","Other"
"Camping Equipment","F","34","Married","Other"
"Personal Accessories","F","49","Married","Professional"
"Mountaineering Equipment","M","24","Single","Student"
"Mountaineering Equipment","M","24","Single","Student"
"Camping Equipment","M","37","Married","Sales"
"Personal Accessories","F","25","Married","Executive"
"Camping Equipment","F","34","Married","Hospitality"
"Camping Equipment","M","42","Married","TRADES"
"Camping Equipment","M","34","Married","Other"
"Golf Equipment","M","41","Married","Trades"
"Camping Equipment","M","32","Married","Sales"
"Camping Equipment","M","25","Married","Other"
"Camping Equipment","M","25","Married","OTHER"
"Camping Equipment","M","23","Single","Other"
"Camping Equipment","F","37","Married","Other"
"Personal Accessories","F","46","Unspecified","Hospitality"
"Personal Accessories","F","46","Unspecified","HOSPITALITY"
"Personal Accessories","F","46","Unspecified","Hospitality"
"Camping Equipment","F","46","Unspecified","HOSPITALITY"
"Golf Equipment","F","46","Unspecified","HOSPITALITY"
"Personal Accessories","F","46","Unspecified","Hospitality"
"Personal Accessories","F","34","Single","Other"
"Mountaineering Equipment","M","21","Single","Sales"
"Camping Equipment","M","37","Unspecified","Sales"
"Personal Accessories","F","27","Single","OTHER"
"Personal Accessories","M","20","Single","Professional"
"Personal Accessories","F","55","Married","Other"
"Camping Equipment","M","42","Married","Sales"
"Camping Equipment","M","40","Married","OTHER"
"Mountaineering Equipment","F","34","Married","Other"
"Mountaineering Equipment","F","34","Married","Other"
"Mountaineering Equipment","F","34","Married","Other"
"Mountaineering Equipment","M","27","Single","Other"
"Mountaineering Equipment","M","NA","Single","Other"
"Outdoor Protection","F","62","Married","Retired"
"Camping Equipment","M","24","Single","TRADES"
"Camping Equipment","M","24","Single","Trades"
"Personal Accessories","M","29","Married","Other"
"Personal Accessories","F","26","Single","Professional"
"Personal Accessories","F","34","Married","Executive"
"Camping Equipment","M","28","Married","Sales"
"Personal Accessories","M","28","Married","Sales"
"Personal Accessories","F","20","Married","Retail"
"Personal Accessories","M","22","Single","Sales"
"Mountaineering Equipment","M","42","Single","Other"
"Camping Equipment","M","44","Married","Other"
"Outdoor Protection","M","32","Married","Trades"
"Golf Equipment","M","32","Married","Trades"
"Personal Accessories","F","NA","Married","Other"
"Camping Equipment","M","32","Single","Executive"
"Personal Accessories","M","44","Married","OTHER"
"Personal Accessories","F","42","Married","Other"
"Camping Equipment","M","38","Married","Executive"
"Camping Equipment","M","38","Married","Executive"
"Personal Accessories","M","26","Single","Other"
"Mountaineering Equipment","M","39","Single","Executive"
"Mountaineering Equipment","M","NA","Single","EXECUTIVE"
"Mountaineering Equipment","M","39","Single","Executive"
"Camping Equipment","M","39","Single","Executive"
"Mountaineering Equipment","M","40","Single","Sales"
"Personal Accessories","M","40","Single","Sales"
"Mountaineering Equipment","M","43","Single","Other"
"Camping Equipment","M","42","Married","Sales"
"Camping Equipment","M","42","Married","Sales"
"Camping Equipment","M","43","Married","Trades"
"Personal Accessories","F","47","Married","Sales"
"Personal Accessories","M","28","Single","Sales"
"Personal Accessories","F","27","Single","Professional"
"Camping Equipment","F","29","Single","Other"
"Personal Accessories","F","41","Married","Other"
"Camping Equipment","F","41","Married","Other"
"Golf Equipment","F","54","Married","Other"
"Camping Equipment","F","33","Married","Other"
"Camping Equipment","M","NA","Single","Other"
"Camping Equipment","M","28","Single","Other"
"Camping Equipment","F","31","Married","Hospitality"
"Camping Equipment","M","34","Married","Other"
"Camping Equipment","M","34","Married","Other"
"Camping Equipment","F","42","Married","Other"
"Camping Equipment","F","42","Married","Other"
"Mountaineering Equipment","F","42","Married","Other"
"Mountaineering Equipment","M","NA","Single","Retail"
"Camping Equipment","M","19","Single","Retail"
"Camping Equipment","M","19","Single","Retail"
"Camping Equipment","M","19","Single","Retail"
"Mountaineering Equipment","F","22","Single","Other"
"Camping Equipment","F","31","Married","Executive"
"Camping Equipment","F","31","Married","Executive"
"Camping Equipment","F","31","Married","Executive"
"Camping Equipment","F","31","Married","Executive"
"Personal Accessories","F","55","Married","Other"
"Golf Equipment","M","48","Married","OTHER"
"Golf Equipment","M","48","Married","Other"
"Camping Equipment","M","29","Single","Other"
"Personal Accessories","F","29","Married","Executive"
"Personal Accessories","F","NA","Single","Retail"
"Camping Equipment","M","23","Single","Sales"
"Personal Accessories","F","29","Single","Professional"
"Personal Accessories","F","29","Single","Professional"
"Mountaineering Equipment","M","25","Single","Retail"
"Personal Accessories","F","NA","Married","Other"
"Camping Equipment","F","49","Married","Hospitality"
"Camping Equipment","F","49","Married","Hospitality"
"Mountaineering Equipment","M","NA","Married","Other"
"Mountaineering Equipment","M","38","Married","Other"
"Mountaineering Equipment","M","38","Married","OTHER"
"Personal Accessories","F","33","Married","Executive"
"Mountaineering Equipment","M","39","Single","Professional"
"Mountaineering Equipment","M","39","Single","Professional"
"Mountaineering Equipment","M","39","Single","Professional"
"Personal Accessories","M","39","Single","Professional"
"Camping Equipment","M","36","Married","Executive"
"Mountaineering Equipment","F","33","Married","Other"
"Outdoor Protection","F","33","Married","Other"
"Camping Equipment","F","21","Single","Other"
"Personal Accessories","F","49","Married","Retired"
"Camping Equipment","M","34","Married","OTHER"
"Personal Accessories","F","36","Married","Sales"
"Personal Accessories","F","23","Single","Sales"
"Camping Equipment","F","43","Married","Other"
"Camping Equipment","F","33","Married","Executive"
"Personal Accessories","F","33","Married","Executive"
"Camping Equipment","M","43","Married","Other"
"Camping Equipment","M","43","Married","Other"
"Personal Accessories","M","40","Married","Other"
"Personal Accessories","F","19","Single","Professional"
"Mountaineering Equipment","M","21","Single","Other"
"Personal Accessories","M","21","Single","Other"
"Camping Equipment","M","31","Single","Student"
"Personal Accessories","M","23","Single","OTHER"
"Camping Equipment","M","28","Single","Sales"
"Camping Equipment","M","28","Single","Sales"
"Personal Accessories","F","29","Single","Professional"
"Personal Accessories","F","20","Single","Retail"
"Camping Equipment","M","38","Married","Executive"
"Camping Equipment","M","38","Married","Executive"
"Mountaineering Equipment","M","23","Single","Student"
"Camping Equipment","F","45","Unspecified","Hospitality"
"Outdoor Protection","F","45","Unspecified","Hospitality"
"Personal Accessories","F","32","Single","Professional"
"Personal Accessories","F","65","Married","Retired"
"Camping Equipment","M","30","Married","Sales"
"Camping Equipment","F","40","Unspecified","Sales"
"Outdoor Protection","M","24","Single","Retail"
"Camping Equipment","F","45","Married","Other"
"Outdoor Protection","F","45","Married","Other"
"Camping Equipment","F","43","Married","Other"
"Outdoor Protection","F","NA","Married","Other"
"Camping Equipment","M","25","Single","Executive"
"Camping Equipment","M","25","Single","Executive"
"Personal Accessories","M","26","Married","Other"
"Camping Equipment","M","38","Married","Executive"
"Outdoor Protection","M","38","Married","Executive"
"Camping Equipment","M","19","Single","Other"
"Camping Equipment","M","19","Single","Other"
"Personal Accessories","F","21","Single","Other"
"Camping Equipment","M","37","Married","Sales"
"Camping Equipment","M","37","Married","Sales"
"Personal Accessories","F","43","Married","Retired"
"Mountaineering Equipment","F","20","Single","Other"
"Personal Accessories","F","20","Single","Other"
"Outdoor Protection","F","20","Single","Other"
"Personal Accessories","M","36","Married","Professional"
"Personal Accessories","M","22","Single","Student"
"Camping Equipment","M","34","Married","OTHER"
"Outdoor Protection","M","34","Married","Other"
"Camping Equipment","M","37","Married","Sales"
"Outdoor Protection","M","37","Married","Sales"
"Camping Equipment","F","25","Single","Other"
"Camping Equipment","F","34","Married","Executive"
"Outdoor Protection","F","34","Married","EXECUTIVE"
"Camping Equipment","M","26","Single","Professional"
"Personal Accessories","F","NA","Single","Other"
"Personal Accessories","F","28","Single","Sales"
"Mountaineering Equipment","M","21","Single","Retail"
"Mountaineering Equipment","M","21","Single","Retail"
"Camping Equipment","F","31","Married","Other"
"Personal Accessories","F","NA","Married","Other"
"Personal Accessories","M","43","Married","Other"
"Mountaineering Equipment","M","23","Single","OTHER"
"Camping Equipment","M","30","Married","Sales"
"Camping Equipment","M","30","Married","Sales"
"Camping Equipment","F","39","Unspecified","Hospitality"
"Camping Equipment","F","39","Unspecified","Hospitality"
"Personal Accessories","M","29","Married","Executive"
"Personal Accessories","M","29","Married","Executive"
"Golf Equipment","M","52","Married","Retired"
"Personal Accessories","F","29","Married","Professional"
"Personal Accessories","F","32","Married","Executive"
"Mountaineering Equipment","F","28","Single","PROFESSIONAL"
"Mountaineering Equipment","M","27","Single","Other"
"Personal Accessories","M","27","Single","OTHER"
"Personal Accessories","F","47","Married","Executive"
"Personal Accessories","F","27","Single","Student"
"Mountaineering Equipment","F","31","Married","Other"
"Mountaineering Equipment","F","31","Married","Other"
"Personal Accessories","F","31","Married","Other"
"Outdoor Protection","F","31","Married","Other"
"Camping Equipment","F","NA","Married","Executive"
"Camping Equipment","F","NA","Married","Executive"
"Personal Accessories","F","20","Single","Professional"
"Mountaineering Equipment","M","33","Single","Trades"
"Mountaineering Equipment","M","33","Single","Trades"
"Mountaineering Equipment","M","NA","Single","Trades"
"Camping Equipment","M","20","Single","Sales"
"Personal Accessories","F","27","Married","Executive"
"Mountaineering Equipment","M","43","Single","Other"
"Personal Accessories","F","21","Married","Retail"
"Camping Equipment","F","21","Married","Retail"
"Camping Equipment","F","33","Married","Other"
"Personal Accessories","F","43","Married","RETIRED"
"Outdoor Protection","F","43","Married","Retired"
"Personal Accessories","F","28","Married","Other"
"Personal Accessories","F","51","Married","Other"
"Personal Accessories","M","26","Single","OTHER"
"Camping Equipment","F","35","Married","Other"
"Camping Equipment","M","NA","Married","Other"
"Camping Equipment","M","38","Married","Other"
"Personal Accessories","F","31","Single","Professional"
"Personal Accessories","F","53","Married","Other"
"Camping Equipment","M","NA","Married","Other"
"Mountaineering Equipment","M","41","Married","Other"
"Personal Accessories","F","22","Single","Professional"
"Personal Accessories","M","36","Married","Professional"
"Camping Equipment","F","30","Married","Executive"
"Outdoor Protection","F","34","Married","Hospitality"
"Personal Accessories","F","34","Married","HOSPITALITY"
"Personal Accessories","F","23","Single","Professional"
"Mountaineering Equipment","M","38","Single","SALES"
"Outdoor Protection","F","49","Married","Retired"
"Personal Accessories","F","57","Married","Other"
"Camping Equipment","M","28","Single","Professional"
"Personal Accessories","F","26","Single","PROFESSIONAL"
"Mountaineering Equipment","F","33","Unspecified","Professional"
"Camping Equipment","M","19","Single","Executive"
"Personal Accessories","M","19","Single","Executive"
"Camping Equipment","M","19","Single","Other"
"Personal Accessories","F","36","Married","Executive"
"Personal Accessories","F","25","Married","Other"
"Outdoor Protection","F","25","Married","Other"
"Camping Equipment","M","30","Married","Sales"
"Mountaineering Equipment","M","36","Single","Sales"
"Mountaineering Equipment","M","36","Single","Sales"
"Outdoor Protection","F","27","Single","Other"
"Personal Accessories","F","43","Married","Other"
"Outdoor Protection","F","43","Married","Other"
"Personal Accessories","F","43","Married","Other"
"Personal Accessories","F","43","Married","Other"
"Camping Equipment","M","36","Married","Sales"
"Mountaineering Equipment","M","37","Married","OTHER"
"Mountaineering Equipment","M","37","Married","Other"
"Mountaineering Equipment","M","37","Married","OTHER"
"Personal Accessories","M","37","Married","Other"
"Personal Accessories","F","30","Single","Professional"
"Personal Accessories","F","36","Single","Professional"
"Camping Equipment","F","42","Unspecified","Hospitality"
"Camping Equipment","F","42","Unspecified","Hospitality"
"Personal Accessories","F","20","Single","Retail"
"Camping Equipment","F","37","Married","Other"
"Camping Equipment","F","32","Married","Other"
"Personal Accessories","F","25","Married","Executive"
"Camping Equipment","F","40","Married","Other"
"Personal Accessories","F","36","Single","Professional"
"Mountaineering Equipment","M","19","Single","Sales"
"Mountaineering Equipment","M","19","Single","Sales"
"Camping Equipment","M","44","Married","Other"
"Camping Equipment","M","33","Married","Sales"
"Camping Equipment","M","37","Married","Sales"
"Golf Equipment","M","49","Married","Retired"
"Golf Equipment","M","49","Married","Retired"
"Golf Equipment","M","49","Married","Retired"
"Camping Equipment","M","39","Married","Sales"
"Mountaineering Equipment","M","NA","Married","Sales"
"Personal Accessories","F","21","Single","Student"
"Golf Equipment","M","42","Married","Professional"
"Golf Equipment","M","42","Married","Professional"
"Golf Equipment","M","42","Married","PROFESSIONAL"
"Personal Accessories","M","17","Single","STUDENT"
"Personal Accessories","F","45","Married","Sales"
"Mountaineering Equipment","M","27","Single","TRADES"
"Personal Accessories","M","27","Single","Trades"
"Personal Accessories","M","NA","Single","Sales"
"Mountaineering Equipment","F","29","Single","Professional"
"Camping Equipment","M","39","Married","SALES"
"Camping Equipment","M","39","Married","Sales"
"Camping Equipment","M","39","Married","Sales"
"Mountaineering Equipment","M","30","Single","Professional"
"Camping Equipment","M","30","Single","Professional"
"Personal Accessories","F","31","Married","Executive"
"Camping Equipment","M","33","Married","Sales"
"Camping Equipment","M","33","Married","SALES"
"Camping Equipment","F","37","Married","Other"
"Camping Equipment","F","37","Married","Other"
"Camping Equipment","M","43","Married","Executive"
"Camping Equipment","M","43","Married","Executive"
"Personal Accessories","F","50","Married","Other"
"Personal Accessories","F","58","Married","Other"
"Camping Equipment","F","31","Married","Other"
"Personal Accessories","F","45","Unspecified","Hospitality"
"Camping Equipment","F","33","Unspecified","Other"
"Mountaineering Equipment","F","23","Single","Student"
"Mountaineering Equipment","F","23","Single","Student"
"Camping Equipment","M","20","Single","Professional"
"Camping Equipment","M","40","Married","Sales"
"Camping Equipment","F","37","Married","Other"
"Camping Equipment","F","37","Married","Other"
"Personal Accessories","F","24","Single","Retail"
"Personal Accessories","F","67","Married","Other"
"Personal Accessories","M","34","Married","Professional"
"Camping Equipment","F","49","Married","Other"
"Camping Equipment","F","49","Married","Other"
"Camping Equipment","M","20","Single","Sales"
"Camping Equipment","M","20","Single","Sales"
"Camping Equipment","M","NA","Married","Trades"
"Camping Equipment","M","23","Single","Other"
"Camping Equipment","F","34","Married","Retail"
"Personal Accessories","F","34","Married","Retail"
"Mountaineering Equipment","M","28","Married","Professional"
"Mountaineering Equipment","M","28","Married","Professional"
"Mountaineering Equipment","M","28","Married","Professional"
"Camping Equipment","M","22","Single","Executive"
"Personal Accessories","F","30","Married","Executive"
"Camping Equipment","M","NA","Single","Student"
"Personal Accessories","F","42","Married","Retired"
"Outdoor Protection","M","19","Single","Student"
"Personal Accessories","M","19","Single","Student"
"Personal Accessories","F","30","Single","Professional"
"Camping Equipment","M","36","Married","Other"
"Golf Equipment","M","50","Married","Retired"
"Personal Accessories","M","50","Married","Retired"
"Outdoor Protection","F","34","Married","Other"
"Personal Accessories","F","40","Unspecified","Hospitality"
"Camping Equipment","M","20","Single","Executive"
"Personal Accessories","F","59","Married","Retired"
"Outdoor Protection","F","59","Married","Retired"
"Personal Accessories","M","27","Single","Other"
"Personal Accessories","F","33","Married","Other"
"Camping Equipment","F","33","Married","Other"
"Personal Accessories","F","33","Married","Other"
"Mountaineering Equipment","F","35","Married","Other"
"Mountaineering Equipment","F","35","Married","Other"
"Mountaineering Equipment","F","35","Married","Other"
"Personal Accessories","F","19","Single","Other"
"Personal Accessories","F","35","Single","Professional"
"Camping Equipment","F","35","Unspecified","Hospitality"
"Personal Accessories","F","20","Single","STUDENT"
"Personal Accessories","F","48","Married","Other"
"Camping Equipment","M","27","Single","PROFESSIONAL"
"Camping Equipment","M","27","Single","Professional"
"Camping Equipment","F","31","Married","Other"
"Mountaineering Equipment","M","23","Single","Professional"
"Mountaineering Equipment","M","23","Single","Professional"
"Personal Accessories","M","23","Single","Professional"
"Camping Equipment","M","23","Single","Professional"
"Personal Accessories","F","21","Single","Other"
"Personal Accessories","F","30","Single","Retail"
"Mountaineering Equipment","M","26","Single","Other"
"Personal Accessories","F","37","Single","Professional"
"Camping Equipment","M","37","Married","Other"
"Personal Accessories","F","26","Married","OTHER"
"Outdoor Protection","F","26","Married","Other"
